debate_audio_id,turn_id,speaker,party,result,speaker_role,year,debate_type,date,n_sentences,n_words,n_syllables,turn_start_sec,turn_end_sec,speech_duration_sec,total_pause_sec,n_pauses_within_sentences,f0_mean,f0_std,intensity_mean_db,intensity_std_db,jitter_local_mean,shimmer_local_mean,hnr_mean_db,speech_rate_wps_mean,articulation_rate_wps_mean,syllable_rate_per_sec_mean,articulation_rate_syll_per_sec_mean,turn_floor_time_sec,turn_speech_density,pauses_per_100_words,mean_pause_sec_per_turn,turn_speech_rate_wps,turn_syllable_rate_per_sec,turn_articulation_rate_wps,turn_articulation_rate_syll_per_sec
1008,1008_t0034,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,3,34,60.0,1438.732,1451.34,12.228,0.0,0.0,112.421,4.223,64.533,0.218,0.031,0.117,11.137,2.653,2.653,4.704,4.783,12.608,0.97,0.0,0.0,2.697,4.759,2.781,4.907
1008,1008_t0035,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,16,315,427.0,1452.761,1537.236,74.699,0.0,0.0,152.819,9.785,64.882,1.215,0.029,0.115,9.545,4.548,4.548,6.11,6.11,84.475,0.884,0.0,0.0,3.729,5.055,4.217,5.716
1008,1008_t0036,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,1,2,4.0,1537.776,1538.337,0.561,0.0,0.0,112.824,,66.099,,0.028,0.135,9.403,3.565,3.565,7.13,7.13,0.561,1.0,0.0,0.0,3.565,7.13,3.565,7.13
1008,1008_t0037,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,21,240,319.0,1539.477,1608.25,58.42,0.0,0.0,90.928,7.975,63.164,2.357,0.028,0.106,5.67,4.369,4.369,5.945,5.945,68.773,0.849,0.0,0.0,3.49,4.638,4.108,5.46
1008,1008_t0038,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,2,4.0,1609.071,1609.891,0.0,0.0,0.0,,,,,,,,,,40.0,,0.82,0.0,0.0,0.0,2.439,4.878,40.0,80.0
1008,1008_t0039,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,5,128,191.0,1610.711,1650.845,37.591,0.57,2.0,132.749,5.246,63.127,1.426,0.028,0.1,10.499,3.471,3.492,5.156,5.189,40.134,0.937,1.562,0.285,3.189,4.759,3.405,5.081
1008,1008_t0040,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,1,3,3.0,1650.905,1651.025,0.0,0.0,0.0,,,,,,,,,,25.0,,0.12,0.0,0.0,0.0,25.0,25.0,60.0,60.0
1008,1008_t0041,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,2,38,59.0,1651.085,1661.288,10.083,0.0,0.0,144.687,9.405,64.65,1.198,0.034,0.109,9.446,3.899,3.899,6.224,6.224,10.203,0.988,0.0,0.0,3.724,5.783,3.769,5.851
1008,1008_t0042,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,1,30,46.0,1661.769,1668.871,7.102,0.0,0.0,119.207,,62.851,,0.039,0.136,8.447,4.224,4.224,6.477,6.477,7.102,1.0,0.0,0.0,4.224,6.477,4.224,6.477
1008,1008_t0043,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,31,342,463.0,1669.291,1767.703,86.156,0.0,0.0,101.356,10.764,63.52,1.484,0.03,0.116,6.597,4.453,4.453,5.734,5.734,98.412,0.875,0.0,0.0,3.475,4.705,3.97,5.374
1008,1008_t0044,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,13,211,320.0,1769.444,1834.774,58.188,0.0,0.0,143.525,7.262,64.586,1.026,0.037,0.119,8.954,3.88,3.88,5.545,5.593,65.33,0.891,0.0,0.0,3.23,4.898,3.626,5.499
1008,1008_t0045,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,1,4,6.0,1835.354,1835.835,0.481,0.0,0.0,99.959,,65.631,,0.029,0.127,10.45,8.316,8.316,12.474,12.474,0.481,1.0,0.0,0.0,8.316,12.474,8.316,12.474
1008,1008_t0046,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,11,97,153.0,1837.35,1863.889,24.414,0.0,0.0,95.405,4.744,65.336,3.813,0.027,0.114,7.044,3.872,3.872,6.63,6.63,26.539,0.92,0.0,0.0,3.655,5.765,3.973,6.267
1008,1008_t0047,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,4,31,47.0,1863.896,1873.555,9.513,0.0,0.0,109.496,11.857,65.694,2.289,0.028,0.123,9.468,4.787,4.787,10.129,6.839,9.659,0.985,0.0,0.0,3.209,4.866,3.259,4.941
1008,1008_t0048,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,18,297,424.0,1875.676,1966.382,79.482,0.0,0.0,143.83,4.967,65.003,1.509,0.028,0.106,10.578,4.269,4.269,5.723,5.723,90.706,0.876,0.0,0.0,3.274,4.674,3.737,5.335
1008,1008_t0049,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,1,1,3.0,1967.029,1967.029,0.0,0.0,0.0,,,,,,,,,,60.0,,0.0,0.0,0.0,0.0,20.0,60.0,20.0,60.0
1008,1008_t0050,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,18,226,316.0,1967.676,2037.668,61.555,0.0,0.0,97.189,10.6,64.179,2.01,0.028,0.104,6.851,3.777,3.777,5.485,5.485,69.992,0.879,0.0,0.0,3.229,4.515,3.672,5.134
1008,1008_t0051,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,2,4.0,2039.069,2039.65,0.361,0.0,0.0,114.135,,65.08,,0.036,0.123,9.694,2.77,2.77,6.655,8.31,0.581,0.621,0.0,0.0,3.442,6.885,5.54,11.08
1008,1008_t0052,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,9,126,166.0,2041.431,2078.261,31.422,0.25,1.0,134.479,6.718,65.903,1.779,0.034,0.106,10.336,4.457,4.471,5.653,5.673,36.83,0.853,0.794,0.25,3.421,4.507,4.01,5.283
1008,1008_t0053,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,29,46.0,2080.283,2090.091,9.428,0.0,0.0,125.044,6.458,64.885,2.299,0.027,0.115,11.326,3.076,3.076,4.953,4.953,9.808,0.961,0.0,0.0,2.957,4.69,3.076,4.879
1008,1008_t0054,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,29,330,460.0,2093.313,2198.974,92.085,0.0,0.0,94.111,7.827,63.438,2.661,0.027,0.108,6.114,3.948,3.948,5.331,5.331,105.661,0.872,0.0,0.0,3.123,4.354,3.584,4.995
1008,1008_t0055,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,2,4.0,2199.428,2199.881,0.0,0.0,0.0,,,,,,,,,,40.0,,0.453,0.0,0.0,0.0,4.415,8.83,40.0,80.0
1008,1008_t0056,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,13,206,269.0,2200.335,2265.53,54.511,0.85,3.0,152.005,9.407,64.777,1.746,0.031,0.105,10.365,4.173,4.188,5.234,5.257,65.195,0.836,1.456,0.283,3.16,4.126,3.779,4.935
1008,1008_t0057,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,13,133,177.0,2267.79,2301.621,30.197,0.2,1.0,92.171,5.99,61.57,2.139,0.028,0.111,5.357,4.715,4.722,7.117,7.126,33.831,0.893,0.752,0.2,3.931,5.232,4.404,5.862
1008,1008_t0058,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,3,32,53.0,2302.867,2312.555,9.187,0.0,0.0,118.422,6.49,63.982,0.575,0.024,0.107,12.013,4.29,4.29,5.695,6.043,9.688,0.948,0.0,0.0,3.303,5.471,3.483,5.769
1008,1008_t0059,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,18,274,414.0,2315.098,2407.817,79.59,0.52,3.0,143.665,6.878,64.665,1.437,0.028,0.093,11.497,3.742,3.754,5.337,5.361,92.719,0.858,1.095,0.173,2.955,4.465,3.443,5.202
1008,1008_t0060,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,1,1,3.0,2409.017,2409.318,0.301,0.0,0.0,109.85,,65.327,,0.016,0.087,11.693,3.322,3.322,9.967,9.967,0.301,1.0,0.0,0.0,3.322,9.967,3.322,9.967
1008,1008_t0061,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,20,257,344.0,2411.338,2483.063,65.497,0.18,1.0,92.347,6.998,62.829,2.833,0.026,0.103,7.249,4.237,4.244,5.679,5.692,71.725,0.913,0.389,0.18,3.583,4.796,3.924,5.252
1008,1008_t0062,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,2,4.0,2484.104,2484.644,0.34,0.0,0.0,105.129,,64.594,,0.041,0.125,9.627,2.941,2.941,7.19,8.824,0.54,0.63,0.0,0.0,3.704,7.407,5.882,11.765
1008,1008_t0063,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,8,136,204.0,2486.485,2530.006,36.362,0.56,2.0,143.32,6.211,63.701,2.943,0.029,0.096,11.34,3.855,3.885,5.659,5.709,43.521,0.836,1.471,0.28,3.125,4.687,3.74,5.61
1008,1008_t0064,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,19,31.0,2530.907,2538.431,7.104,0.0,0.0,120.146,33.765,64.266,0.173,0.04,0.119,9.479,2.849,2.849,4.184,4.184,7.524,0.944,0.0,0.0,2.525,4.12,2.675,4.364
1008,1008_t0065,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,24,343,487.0,2540.672,2643.077,90.504,1.39,7.0,99.037,10.797,63.065,2.299,0.029,0.109,7.062,4.13,4.153,5.72,5.749,102.405,0.884,2.041,0.199,3.349,4.756,3.79,5.381
1008,1008_t0066,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,15,212,320.0,2644.038,2713.063,59.885,0.44,2.0,142.089,6.18,64.911,1.783,0.028,0.093,11.876,3.817,3.825,5.577,5.59,69.025,0.868,0.943,0.22,3.071,4.636,3.54,5.344
1008,1008_t0067,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,1,2,4.0,2713.552,2714.041,0.489,0.0,0.0,105.556,,57.401,,0.041,0.211,9.685,4.09,4.09,8.18,8.18,0.489,1.0,0.0,0.0,4.09,8.18,4.09,8.18
1008,1008_t0068,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,16,178,245.0,2714.53,2760.398,41.586,0.0,0.0,96.743,9.413,64.482,2.001,0.025,0.1,6.926,4.069,4.069,6.275,6.276,45.868,0.907,0.0,0.0,3.881,5.341,4.28,5.891
1008,1008_t0069,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,14,21.0,2761.699,2764.66,2.741,0.0,0.0,124.615,,63.907,,0.041,0.134,10.036,4.743,4.743,6.426,7.297,2.961,0.926,0.0,0.0,4.728,7.092,5.108,7.661
1008,1008_t0070,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,12,221,344.0,2766.621,2849.446,74.146,0.47,2.0,151.218,8.33,62.882,2.022,0.026,0.1,11.142,3.207,3.215,4.969,4.982,82.825,0.895,0.905,0.235,2.668,4.153,2.981,4.639
1008,1008_t0071,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,16,224,295.0,2850.206,2916.336,58.569,0.78,4.0,95.025,9.115,62.263,2.763,0.03,0.101,6.37,4.096,4.132,5.139,5.183,66.13,0.886,1.786,0.195,3.387,4.461,3.825,5.037
1008,1008_t0072,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,5,97,142.0,2917.846,2950.675,29.41,0.0,0.0,147.599,6.41,63.717,0.993,0.029,0.112,10.481,3.467,3.467,4.739,4.739,32.829,0.896,0.0,0.0,2.955,4.325,3.298,4.828
1008,1008_t0073,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,19,29.0,2951.435,2956.798,5.303,0.0,0.0,117.675,2.885,63.209,1.499,0.033,0.105,9.615,3.689,3.689,5.514,5.514,5.363,0.989,0.0,0.0,3.543,5.407,3.583,5.469
1008,1008_t0074,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,22,290,418.0,2958.899,3044.705,73.299,0.44,1.0,99.628,9.326,63.568,1.989,0.029,0.116,7.332,4.32,4.33,7.614,6.087,85.806,0.854,0.345,0.44,3.38,4.871,3.956,5.703
1008,1008_t0075,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,6,194,277.0,3046.766,3111.432,58.385,0.19,1.0,145.321,3.726,62.482,1.282,0.029,0.103,11.022,3.283,3.314,4.568,4.605,64.666,0.903,0.515,0.19,3.0,4.284,3.323,4.744
1008,1008_t0076,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,6,124,183.0,3114.375,3148.362,31.283,0.19,1.0,96.942,3.739,62.192,1.737,0.028,0.109,7.201,4.259,4.289,6.306,6.343,33.987,0.92,0.806,0.19,3.648,5.384,3.964,5.85
1008,1008_t0077,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,1,7,12.0,3149.083,3151.564,2.481,0.0,0.0,124.952,,51.256,,0.046,0.171,5.634,2.821,2.821,4.837,4.837,2.481,1.0,0.0,0.0,2.821,4.837,2.821,4.837
1008,1008_t0078,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,2,3,3.0,3152.185,3155.387,2.581,0.0,0.0,101.386,6.371,60.053,9.312,0.049,0.098,2.772,1.868,1.868,1.865,1.868,3.202,0.806,0.0,0.0,0.937,0.937,1.162,1.162
1008,1008_t0079,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,19,303,409.0,3163.974,3255.777,78.319,0.18,1.0,143.646,14.263,64.814,1.723,0.027,0.103,11.463,4.165,4.168,5.709,5.713,91.803,0.853,0.33,0.18,3.301,4.455,3.869,5.222
1008,1008_t0080,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,1,2,4.0,3256.744,3257.712,0.968,0.0,0.0,107.215,,54.191,,0.033,0.173,7.94,2.066,2.066,4.137,4.132,0.968,1.0,0.0,0.0,2.066,4.132,2.066,4.132
1008,1008_t0081,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,21,194,276.0,3258.679,3319.897,50.339,0.73,3.0,94.83,7.94,63.04,1.359,0.028,0.107,7.852,4.033,4.073,5.995,6.074,61.218,0.822,1.546,0.243,3.169,4.508,3.854,5.483
1008,1008_t0082,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,2,24,39.0,3323.581,3331.029,6.147,0.0,0.0,147.62,4.449,63.429,1.816,0.032,0.107,10.419,4.261,4.261,6.988,6.988,7.448,0.825,0.0,0.0,3.222,5.236,3.904,6.345
1008,1008_t0083,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,1,3,4.0,3331.037,3331.105,0.0,0.0,0.0,,,,,,,,,,58.824,,0.068,0.0,0.0,0.0,44.118,58.824,60.0,80.0
1008,1008_t0084,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,6,71,98.0,3332.386,3353.967,18.622,0.0,0.0,141.159,11.355,63.496,1.325,0.033,0.103,10.057,4.198,4.198,5.395,5.396,21.581,0.863,0.0,0.0,3.29,4.541,3.813,5.263
1008,1008_t0085,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,1,12,20.0,3355.208,3359.511,4.303,0.0,0.0,114.214,,62.341,,0.025,0.094,10.251,2.789,2.789,4.648,4.648,4.303,1.0,0.0,0.0,2.789,4.648,2.789,4.648
1008,1008_t0086,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,1,2,2.0,3359.932,3360.172,0.0,0.0,0.0,,,,,,,,,,8.333,,0.24,0.0,0.0,0.0,8.333,8.333,40.0,40.0
1008,1008_t0087,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,3,28,41.0,3360.802,3368.799,7.587,0.27,1.0,135.344,17.346,60.739,3.012,0.038,0.117,10.355,3.496,3.586,4.744,4.882,7.997,0.949,3.571,0.27,3.501,5.127,3.691,5.404
1008,1008_t0088,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,21,256,360.0,3372.705,3454.282,67.349,0.68,2.0,96.475,9.76,61.749,3.005,0.028,0.111,7.108,4.302,4.309,6.033,6.043,81.577,0.826,0.781,0.34,3.138,4.413,3.801,5.345
1008,1008_t0089,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,9,195,286.0,3458.44,3526.544,60.756,0.0,0.0,147.599,10.824,62.526,1.637,0.03,0.099,11.325,3.214,3.214,4.73,4.73,68.104,0.892,0.0,0.0,2.863,4.199,3.21,4.707
1008,1008_t0090,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,1,2,4.0,3527.279,3528.013,0.734,0.0,0.0,98.63,,56.222,,0.024,0.167,7.296,2.725,2.725,5.442,5.45,0.734,1.0,0.0,0.0,2.725,5.45,2.725,5.45
1008,1008_t0091,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,8,87,132.0,3528.748,3554.63,22.919,0.0,0.0,93.785,9.568,63.231,2.167,0.029,0.101,5.655,4.082,4.082,6.365,6.365,25.882,0.886,0.0,0.0,3.361,5.1,3.796,5.759
1008,1008_t0092,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,1,2,2.0,3555.667,3556.703,1.036,0.0,0.0,,,49.672,,0.101,0.063,1.584,1.931,1.931,1.929,1.931,1.036,1.0,0.0,0.0,1.931,1.931,1.931,1.931
1008,1008_t0093,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,3,94,124.0,3557.74,3589.649,30.988,0.0,0.0,123.341,0.855,61.096,1.491,0.027,0.102,11.971,3.008,3.008,4.797,4.071,31.909,0.971,0.0,0.0,2.946,3.886,3.033,4.002
1008,1008_t0094,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,15,275,382.0,3590.83,3670.895,72.666,0.0,0.0,147.571,9.013,64.357,1.662,0.029,0.102,11.032,4.169,4.169,5.605,5.605,80.065,0.908,0.0,0.0,3.435,4.771,3.784,5.257
1008,1008_t0095,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,1,2,4.0,3672.023,3673.15,1.127,0.0,0.0,104.325,,52.386,,0.029,0.189,9.189,1.775,1.775,3.546,3.549,1.127,1.0,0.0,0.0,1.775,3.549,1.775,3.549
1008,1008_t0096,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,14,211,279.0,3674.278,3706.64,26.674,0.16,1.0,98.206,5.962,62.256,3.527,0.024,0.106,7.757,4.166,4.173,69.783,5.48,32.362,0.824,0.474,0.16,6.52,8.621,7.91,10.46
1008,1008_t0097,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,2,4.0,3706.652,3706.663,0.0,0.0,0.0,,,,,,,,,,40.0,,0.011,0.0,0.0,0.0,40.0,80.0,40.0,80.0
1008,1008_t0098,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,7,143,218.0,3706.675,3706.884,0.0,0.0,0.0,,,,,,,,,,560.804,,0.209,0.0,0.0,0.0,684.211,1043.062,2860.0,4360.0
1008,1008_t0099,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,1,11,23.0,3706.884,3706.888,0.0,0.0,0.0,,,,,,,,,,460.0,,0.004,0.0,0.0,0.0,220.0,460.0,220.0,460.0
1008,1008_t0100,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,23,311,450.0,3706.888,3722.398,14.024,0.0,0.0,106.967,12.45,61.713,1.664,0.03,0.124,6.222,4.454,4.454,311.337,6.791,15.51,0.904,0.0,0.0,20.052,29.014,22.176,32.088
1008,1008_t0101,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,11,211,291.0,3723.959,3787.385,59.204,0.65,3.0,155.922,6.648,62.666,1.535,0.029,0.103,10.493,3.926,3.96,5.271,5.314,63.426,0.933,1.422,0.217,3.327,4.588,3.564,4.915
1008,1008_t0102,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,8,142,190.0,3788.101,3822.67,31.439,0.47,2.0,98.305,12.236,61.33,1.22,0.029,0.113,6.886,4.515,4.597,6.207,6.347,34.569,0.909,1.408,0.235,4.108,5.496,4.517,6.043
1008,1008_t0103,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,10,14.0,3823.31,3827.294,3.743,0.0,0.0,137.322,,57.833,,0.039,0.133,8.64,2.404,2.404,4.224,3.473,3.984,0.94,0.0,0.0,2.51,3.514,2.672,3.74
1008,1008_t0104,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,16,292,394.0,3827.338,3913.382,81.147,0.0,0.0,156.389,9.797,61.92,2.964,0.031,0.111,10.017,4.036,4.036,7.161,5.113,86.044,0.943,0.0,0.0,3.394,4.579,3.598,4.855
1008,1008_t0105,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,23,244,335.0,3914.543,3986.772,62.092,0.75,4.0,111.31,15.176,61.561,1.805,0.028,0.112,7.862,4.267,4.289,5.824,5.856,72.229,0.86,1.639,0.187,3.378,4.638,3.93,5.395
1008,1008_t0106,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,9,187,248.0,3990.185,4041.185,46.271,0.22,1.0,139.543,10.352,63.285,1.889,0.031,0.108,10.024,4.169,4.178,5.433,5.447,51.0,0.907,0.535,0.22,3.667,4.863,4.041,5.36
1008,1008_t0107,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,70,110.0,4042.672,4068.941,25.399,0.19,1.0,131.549,6.008,60.826,0.258,0.026,0.102,12.056,2.885,2.897,4.044,4.063,26.269,0.967,1.429,0.19,2.665,4.187,2.756,4.331
1008,1008_t0108,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,17,303,469.0,4070.151,4163.675,82.052,0.69,2.0,94.63,5.031,61.292,1.525,0.025,0.099,7.863,3.849,3.861,6.055,6.071,93.524,0.877,0.66,0.345,3.24,5.015,3.693,5.716
1008,1008_t0109,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,13,245,328.0,4166.496,4234.582,61.279,0.0,0.0,151.935,12.779,62.334,2.046,0.028,0.107,10.593,4.33,4.33,5.778,5.778,68.086,0.9,0.0,0.0,3.598,4.817,3.998,5.353
1008,1008_t0110,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,11,147,199.0,4236.891,4278.125,37.516,0.0,0.0,93.257,6.926,61.166,2.747,0.026,0.108,6.506,4.28,4.28,6.574,6.574,41.234,0.91,0.0,0.0,3.565,4.826,3.918,5.304
1008,1008_t0111,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,11,22.0,4279.166,4283.647,4.051,0.21,1.0,113.099,,56.443,,0.03,0.091,11.161,2.347,2.469,4.964,5.184,4.481,0.904,9.091,0.21,2.455,4.91,2.715,5.431
1008,1008_t0112,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,15,258,386.0,4285.456,4375.378,79.995,0.57,3.0,150.847,9.187,61.982,1.955,0.03,0.103,10.817,3.407,3.423,5.093,5.122,89.922,0.89,1.163,0.19,2.869,4.293,3.225,4.825
1008,1008_t0113,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,14,248,344.0,4379.235,4442.353,56.28,0.91,4.0,96.807,6.799,61.13,1.921,0.026,0.109,7.662,4.438,4.526,6.075,6.198,63.118,0.892,1.613,0.227,3.929,5.45,4.407,6.112
1008,1008_t0114,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,2,135,203.0,4443.934,4486.052,40.428,1.05,4.0,157.541,0.958,60.982,1.867,0.029,0.104,10.532,3.315,3.377,4.927,5.022,42.118,0.96,2.963,0.262,3.205,4.82,3.339,5.021
1008,1008_t0115,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,39,67.0,4488.295,4500.966,11.97,0.0,0.0,118.057,7.14,60.89,2.26,0.027,0.104,11.722,3.242,3.242,5.658,5.658,12.671,0.945,0.0,0.0,3.078,5.288,3.258,5.597
1008,1008_t0116,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,13,154,228.0,4503.629,4549.062,38.214,0.0,0.0,95.068,10.38,61.293,1.551,0.027,0.107,6.883,4.022,4.022,6.385,6.385,45.433,0.841,0.0,0.0,3.39,5.018,4.03,5.966
1008,1008_t0117,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,1,5,7.0,4549.823,4551.144,1.321,0.0,0.0,108.115,,62.362,,0.035,0.111,9.282,3.785,3.785,5.299,5.299,1.321,1.0,0.0,0.0,3.785,5.299,3.785,5.299
1008,1008_t0118,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,12,143,204.0,4551.184,4599.646,39.825,0.0,0.0,98.144,7.625,60.644,2.063,0.028,0.119,6.335,4.101,4.101,5.665,5.665,48.462,0.822,0.0,0.0,2.951,4.209,3.591,5.122
1008,1008_t0119,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,2,4.0,4600.996,4602.345,0.0,0.0,0.0,,,,,,,,,,40.0,,1.349,0.0,0.0,0.0,1.483,2.965,40.0,80.0
1008,1008_t0120,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,11,229,326.0,4603.695,4673.575,64.739,0.15,1.0,150.418,9.796,61.906,2.154,0.031,0.105,10.798,3.574,3.582,5.213,5.224,69.88,0.926,0.437,0.15,3.277,4.665,3.537,5.036
1008,1008_t0121,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,10,140,207.0,4674.596,4718.734,35.183,0.0,0.0,94.592,10.331,61.034,2.583,0.025,0.107,7.142,4.123,4.123,6.146,6.146,44.138,0.797,0.0,0.0,3.172,4.69,3.979,5.884
1008,1008_t0122,Lehrer,—,moderator,moderator,1996,Presidential,1996-10-06,2,2,4.0,4721.215,4721.815,0.36,0.0,0.0,129.468,,66.318,,0.018,0.11,13.996,2.778,2.778,6.439,8.333,0.6,0.6,0.0,0.0,3.333,6.667,5.556,11.111
1008,1008_t0123,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,8,126,175.0,4723.336,4763.426,29.792,0.0,0.0,140.684,4.936,61.914,1.493,0.029,0.105,9.571,4.219,4.219,5.986,5.986,40.09,0.743,0.0,0.0,3.143,4.365,4.229,5.874
1008,1008_t0124,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,12,148,215.0,4764.758,4812.362,40.513,0.42,2.0,94.772,8.06,59.796,2.864,0.03,0.11,7.003,4.165,4.191,5.87,5.909,47.604,0.851,1.351,0.21,3.109,4.516,3.653,5.307
1008,1008_t0125,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,1,2,2.0,4812.576,4812.789,0.0,0.0,0.0,,,,,,,,,,9.346,,0.213,0.0,0.0,0.0,9.39,9.39,40.0,40.0
1008,1008_t0126,Bob Dole,Republican,loser,candidate,1996,Presidential,1996-10-06,2,37,50.0,4813.003,4824.684,10.722,0.0,0.0,106.517,16.019,63.509,2.886,0.022,0.133,3.935,3.162,3.162,4.233,4.233,11.681,0.918,0.0,0.0,3.168,4.28,3.451,4.663
1008,1008_t0127,Bill Clinton,Democratic,winner,candidate,1996,Presidential,1996-10-06,1,2,2.0,4824.704,4827.325,2.621,0.0,0.0,135.699,,61.49,,0.027,0.168,-0.991,0.763,0.763,0.763,0.763,2.621,1.0,0.0,0.0,0.763,0.763,0.763,0.763
